LOCATION,Country,TRANSACT,Transaction,SECTOR,Sector,MEASURE,Measure,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
NOR,Norway,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,NOK,Norwegian Krone,6,Millions,NA,NA,1093386,NA,NA
NOR,Norway,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,NOK,Norwegian Krone,6,Millions,NA,NA,997099,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1995,1995,PLN,Zloty,6,Millions,NA,NA,55358.95,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1996,1996,PLN,Zloty,6,Millions,NA,NA,64645,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1997,1997,PLN,Zloty,6,Millions,NA,NA,83063,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1998,1998,PLN,Zloty,6,Millions,NA,NA,93306.86,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,PLN,Zloty,6,Millions,NA,NA,108538,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,PLN,Zloty,6,Millions,NA,NA,130117,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,PLN,Zloty,6,Millions,NA,NA,119201,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,PLN,Zloty,6,Millions,NA,NA,136277,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,PLN,Zloty,6,Millions,NA,NA,159160,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,PLN,Zloty,6,Millions,NA,NA,204062,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,PLN,Zloty,6,Millions,NA,NA,221043,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,PLN,Zloty,6,Millions,NA,NA,243905,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,PLN,Zloty,6,Millions,NA,NA,269754,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,PLN,Zloty,6,Millions,NA,NA,282003,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,PLN,Zloty,6,Millions,NA,NA,332304,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,PLN,Zloty,6,Millions,NA,NA,344259.682,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,PLN,Zloty,6,Millions,NA,NA,382667.165,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,PLN,Zloty,6,Millions,NA,NA,398304.758,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,PLN,Zloty,6,Millions,NA,NA,412758.715,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,PLN,Zloty,6,Millions,NA,NA,434905.442,NA,NA
POL,Poland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,PLN,Zloty,6,Millions,NA,NA,467663,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1995,1995,EUR,Euro,6,Millions,NA,NA,17739.888,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1996,1996,EUR,Euro,6,Millions,NA,NA,18106.608,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1997,1997,EUR,Euro,6,Millions,NA,NA,20341.885,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1998,1998,EUR,Euro,6,Millions,NA,NA,21829.313,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,EUR,Euro,6,Millions,NA,NA,23816.411,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,EUR,Euro,6,Millions,NA,NA,25360.692,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,EUR,Euro,6,Millions,NA,NA,26833.289,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,EUR,Euro,6,Millions,NA,NA,27786.85,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,EUR,Euro,6,Millions,NA,NA,27962.766,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,EUR,Euro,6,Millions,NA,NA,30026.41,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,EUR,Euro,6,Millions,NA,NA,30011.845,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,EUR,Euro,6,Millions,NA,NA,32556.798,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,EUR,Euro,6,Millions,NA,NA,36815.71,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,EUR,Euro,6,Millions,NA,NA,36577.647,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,EUR,Euro,6,Millions,NA,NA,36499.667,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,EUR,Euro,6,Millions,NA,NA,37413.322,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,EUR,Euro,6,Millions,NA,NA,36978.149,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,EUR,Euro,6,Millions,NA,NA,35738.984,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,EUR,Euro,6,Millions,NA,NA,36342.284,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,EUR,Euro,6,Millions,NA,NA,37401.605,NA,NA
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,EUR,Euro,6,Millions,NA,NA,39120.915,E,Estimated value
PRT,Portugal,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2016,2016,EUR,Euro,6,Millions,NA,NA,39809.985,E,Estimated value
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1995,1995,EUR,Euro,6,Millions,NA,NA,5818.67,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1996,1996,EUR,Euro,6,Millions,NA,NA,5807.39,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1997,1997,EUR,Euro,6,Millions,NA,NA,6343.77,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1998,1998,EUR,Euro,6,Millions,NA,NA,6601.06,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,EUR,Euro,6,Millions,NA,NA,7266.74,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,EUR,Euro,6,Millions,NA,NA,7737.14,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,EUR,Euro,6,Millions,NA,NA,8646.06,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,EUR,Euro,6,Millions,NA,NA,9033.13,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,EUR,Euro,6,Millions,NA,NA,10151.91,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,EUR,Euro,6,Millions,NA,NA,12535.68,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,EUR,Euro,6,Millions,NA,NA,13041.21,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,EUR,Euro,6,Millions,NA,NA,15571.04,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,EUR,Euro,6,Millions,NA,NA,17564.04,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,EUR,Euro,6,Millions,NA,NA,19089.12,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,EUR,Euro,6,Millions,NA,NA,15693.03,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,EUR,Euro,6,Millions,NA,NA,17957.71,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,EUR,Euro,6,Millions,NA,NA,18665.57,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,EUR,Euro,6,Millions,NA,NA,19463.34,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,EUR,Euro,6,Millions,NA,NA,19695.06,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,EUR,Euro,6,Millions,NA,NA,19438.9,NA,NA
SVK,Slovak Republic,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,EUR,Euro,6,Millions,NA,NA,19830.61,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,EUR,Euro,6,Millions,NA,NA,120577,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,EUR,Euro,6,Millions,NA,NA,131744,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,EUR,Euro,6,Millions,NA,NA,142560,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,EUR,Euro,6,Millions,NA,NA,152508,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,EUR,Euro,6,Millions,NA,NA,160725,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,EUR,Euro,6,Millions,NA,NA,172440,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,EUR,Euro,6,Millions,NA,NA,186364,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,EUR,Euro,6,Millions,NA,NA,204169,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,EUR,Euro,6,Millions,NA,NA,236236,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,EUR,Euro,6,Millions,NA,NA,265621,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,EUR,Euro,6,Millions,NA,NA,268601,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,EUR,Euro,6,Millions,NA,NA,254901,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,EUR,Euro,6,Millions,NA,NA,249304,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,EUR,Euro,6,Millions,NA,NA,248950,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,EUR,Euro,6,Millions,NA,NA,245156,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,EUR,Euro,6,Millions,NA,NA,250367,NA,NA
ESP,Spain,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,EUR,Euro,6,Millions,NA,NA,258892,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1995,1995,SEK,Swedish Krona,6,Millions,NA,NA,507200,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1996,1996,SEK,Swedish Krona,6,Millions,NA,NA,472411,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1997,1997,SEK,Swedish Krona,6,Millions,NA,NA,502322,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1998,1998,SEK,Swedish Krona,6,Millions,NA,NA,517181,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,SEK,Swedish Krona,6,Millions,NA,NA,546723,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,SEK,Swedish Krona,6,Millions,NA,NA,572924,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,SEK,Swedish Krona,6,Millions,NA,NA,559412,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,SEK,Swedish Krona,6,Millions,NA,NA,576065,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,SEK,Swedish Krona,6,Millions,NA,NA,617629,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,SEK,Swedish Krona,6,Millions,NA,NA,683054,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,SEK,Swedish Krona,6,Millions,NA,NA,708667,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,SEK,Swedish Krona,6,Millions,NA,NA,795233,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,SEK,Swedish Krona,6,Millions,NA,NA,822386,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,SEK,Swedish Krona,6,Millions,NA,NA,820254,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,SEK,Swedish Krona,6,Millions,NA,NA,737970,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,SEK,Swedish Krona,6,Millions,NA,NA,873175,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,SEK,Swedish Krona,6,Millions,NA,NA,892412,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,SEK,Swedish Krona,6,Millions,NA,NA,847169,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,SEK,Swedish Krona,6,Millions,NA,NA,859550,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,SEK,Swedish Krona,6,Millions,NA,NA,924993,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,SEK,Swedish Krona,6,Millions,NA,NA,1004183,NA,NA
SWE,Sweden,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2016,2016,SEK,Swedish Krona,6,Millions,NA,NA,1012737,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1995,1995,CHF,Swiss Franc,6,Millions,NA,NA,98843.0696,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1996,1996,CHF,Swiss Franc,6,Millions,NA,NA,99860.8386,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1997,1997,CHF,Swiss Franc,6,Millions,NA,NA,105343.9972,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1998,1998,CHF,Swiss Franc,6,Millions,NA,NA,110549.4654,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,CHF,Swiss Franc,6,Millions,NA,NA,107727.1604,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,CHF,Swiss Franc,6,Millions,NA,NA,113816.6175,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,CHF,Swiss Franc,6,Millions,NA,NA,110096.1067,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,CHF,Swiss Franc,6,Millions,NA,NA,102838.2691,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,CHF,Swiss Franc,6,Millions,NA,NA,106837.7846,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,CHF,Swiss Franc,6,Millions,NA,NA,117382.007,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,CHF,Swiss Franc,6,Millions,NA,NA,125328.2176,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,CHF,Swiss Franc,6,Millions,NA,NA,140848.2003,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,CHF,Swiss Franc,6,Millions,NA,NA,156111.1518,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,CHF,Swiss Franc,6,Millions,NA,NA,157404.5797,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,CHF,Swiss Franc,6,Millions,NA,NA,140936.5564,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,CHF,Swiss Franc,6,Millions,NA,NA,155904.5701,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,CHF,Swiss Franc,6,Millions,NA,NA,154007.4922,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,CHF,Swiss Franc,6,Millions,NA,NA,151394.7031,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,CHF,Swiss Franc,6,Millions,NA,NA,151160.3543,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,CHF,Swiss Franc,6,Millions,NA,NA,152089.1313,NA,NA
CHE,Switzerland,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,CHF,Swiss Franc,6,Millions,NA,NA,148845.7031,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1995,1995,GBP,Pound Sterling,6,Millions,NA,NA,199682,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1996,1996,GBP,Pound Sterling,6,Millions,NA,NA,223261,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1997,1997,GBP,Pound Sterling,6,Millions,NA,NA,229911,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1998,1998,GBP,Pound Sterling,6,Millions,NA,NA,225585,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1999,1999,GBP,Pound Sterling,6,Millions,NA,NA,218280,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2000,2000,GBP,Pound Sterling,6,Millions,NA,NA,223474,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2001,2001,GBP,Pound Sterling,6,Millions,NA,NA,217451,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2002,2002,GBP,Pound Sterling,6,Millions,NA,NA,237417,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2003,2003,GBP,Pound Sterling,6,Millions,NA,NA,259184,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2004,2004,GBP,Pound Sterling,6,Millions,NA,NA,273668,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2005,2005,GBP,Pound Sterling,6,Millions,NA,NA,303156,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2006,2006,GBP,Pound Sterling,6,Millions,NA,NA,313864,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2007,2007,GBP,Pound Sterling,6,Millions,NA,NA,330126,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2008,2008,GBP,Pound Sterling,6,Millions,NA,NA,336167,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2009,2009,GBP,Pound Sterling,6,Millions,NA,NA,322171,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2010,2010,GBP,Pound Sterling,6,Millions,NA,NA,323879,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2011,2011,GBP,Pound Sterling,6,Millions,NA,NA,341559,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2012,2012,GBP,Pound Sterling,6,Millions,NA,NA,345502,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2013,2013,GBP,Pound Sterling,6,Millions,NA,NA,364980,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2014,2014,GBP,Pound Sterling,6,Millions,NA,NA,394289,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2015,2015,GBP,Pound Sterling,6,Millions,NA,NA,397291,NA,NA
GBR,United Kingdom,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,2016,2016,GBP,Pound Sterling,6,Millions,NA,NA,404751,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1970,1970,USD,US Dollar,6,Millions,NA,NA,157379.63,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1971,1971,USD,US Dollar,6,Millions,NA,NA,176542.14,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1972,1972,USD,US Dollar,6,Millions,NA,NA,198230.3,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1973,1973,USD,US Dollar,6,Millions,NA,NA,220157.69,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1974,1974,USD,US Dollar,6,Millions,NA,NA,234214.19,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1975,1975,USD,US Dollar,6,Millions,NA,NA,273056.2,NA,NA
USA,United States,SB2G_B3G,Gross operating surplus and mixed income,SS11_S12,Corporations,C,Current prices,1976,1976,USD,US Dollar,6,Millions,NA,NA,314806.79,NA,NA
