"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1996"",""1996"",""EUR"",""Euro"",""6"",""Millions"",,,1006.624,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1997"",""1997"",""EUR"",""Euro"",""6"",""Millions"",,,1092.374,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1998"",""1998"",""EUR"",""Euro"",""6"",""Millions"",,,1193.351,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1999"",""1999"",""EUR"",""Euro"",""6"",""Millions"",,,1169.551,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2000"",""2000"",""EUR"",""Euro"",""6"",""Millions"",,,1165.093,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2001"",""2001"",""EUR"",""Euro"",""6"",""Millions"",,,1174.575,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2002"",""2002"",""EUR"",""Euro"",""6"",""Millions"",,,1246.819,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2003"",""2003"",""EUR"",""Euro"",""6"",""Millions"",,,1329.581,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2004"",""2004"",""EUR"",""Euro"",""6"",""Millions"",,,1457.686,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2005"",""2005"",""EUR"",""Euro"",""6"",""Millions"",,,1699.335,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2006"",""2006"",""EUR"",""Euro"",""6"",""Millions"",,,2091.49,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2007"",""2007"",""EUR"",""Euro"",""6"",""Millions"",,,2584.72,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2008"",""2008"",""EUR"",""Euro"",""6"",""Millions"",,,2932.45,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2009"",""2009"",""EUR"",""Euro"",""6"",""Millions"",,,2712.733,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2010"",""2010"",""EUR"",""Euro"",""6"",""Millions"",,,2803.61,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2011"",""2011"",""EUR"",""Euro"",""6"",""Millions"",,,2904.821,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2012"",""2012"",""EUR"",""Euro"",""6"",""Millions"",,,3173.938,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2013"",""2013"",""EUR"",""Euro"",""6"",""Millions"",,,3228.746,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2014"",""2014"",""EUR"",""Euro"",""6"",""Millions"",,,3321.14,,";
"LVA,""Latvia"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2015"",""2015"",""EUR"",""Euro"",""6"",""Millions"",,,3331.152,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1995"",""1995"",""EUR"",""Euro"",""6"",""Millions"",,,458.259,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1996"",""1996"",""EUR"",""Euro"",""6"",""Millions"",,,684.953,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1997"",""1997"",""EUR"",""Euro"",""6"",""Millions"",,,948.727,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1998"",""1998"",""EUR"",""Euro"",""6"",""Millions"",,,1319.18,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1999"",""1999"",""EUR"",""Euro"",""6"",""Millions"",,,1197.848,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2000"",""2000"",""EUR"",""Euro"",""6"",""Millions"",,,1371.667,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2001"",""2001"",""EUR"",""Euro"",""6"",""Millions"",,,1773.867,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2002"",""2002"",""EUR"",""Euro"",""6"",""Millions"",,,2007.092,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2003"",""2003"",""EUR"",""Euro"",""6"",""Millions"",,,2307.745,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2004"",""2004"",""EUR"",""Euro"",""6"",""Millions"",,,2759.742,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2005"",""2005"",""EUR"",""Euro"",""6"",""Millions"",,,3535.277,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2006"",""2006"",""EUR"",""Euro"",""6"",""Millions"",,,4648.155,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2007"",""2007"",""EUR"",""Euro"",""6"",""Millions"",,,6154.068,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2008"",""2008"",""EUR"",""Euro"",""6"",""Millions"",,,5627.398,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2009"",""2009"",""EUR"",""Euro"",""6"",""Millions"",,,2697.759,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2010"",""2010"",""EUR"",""Euro"",""6"",""Millions"",,,2138.081,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2011"",""2011"",""EUR"",""Euro"",""6"",""Millions"",,,3406.857,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2012"",""2012"",""EUR"",""Euro"",""6"",""Millions"",,,3865.091,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2013"",""2013"",""EUR"",""Euro"",""6"",""Millions"",,,3873.067,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2014"",""2014"",""EUR"",""Euro"",""6"",""Millions"",,,3625.819,,";
"LVA,""Latvia"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2015"",""2015"",""EUR"",""Euro"",""6"",""Millions"",,,3650.824,,";
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1995"",""1995"",""EUR"",""Euro"",""6"",""Millions"",,,767.702,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1996"",""1996"",""EUR"",""Euro"",""6"",""Millions"",,,717.352,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1997"",""1997"",""EUR"",""Euro"",""6"",""Millions"",,,1376.88,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1998"",""1998"",""EUR"",""Euro"",""6"",""Millions"",,,1645.908,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1999"",""1999"",""EUR"",""Euro"",""6"",""Millions"",,,1826.095,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2000"",""2000"",""EUR"",""Euro"",""6"",""Millions"",,,2133.158,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2001"",""2001"",""EUR"",""Euro"",""6"",""Millions"",,,2490.962,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2002"",""2002"",""EUR"",""Euro"",""6"",""Millions"",,,2972.518,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2003"",""2003"",""EUR"",""Euro"",""6"",""Millions"",,,3254.895,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2004"",""2004"",""EUR"",""Euro"",""6"",""Millions"",,,3750.469,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2005"",""2005"",""EUR"",""Euro"",""6"",""Millions"",,,4371.869,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2006"",""2006"",""EUR"",""Euro"",""6"",""Millions"",,,5046.235,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2007"",""2007"",""EUR"",""Euro"",""6"",""Millions"",,,6263.174,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2008"",""2008"",""EUR"",""Euro"",""6"",""Millions"",,,6252.43,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2009"",""2009"",""EUR"",""Euro"",""6"",""Millions"",,,5205.777,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2010"",""2010"",""EUR"",""Euro"",""6"",""Millions"",,,5481.786,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2011"",""2011"",""EUR"",""Euro"",""6"",""Millions"",,,6771.352,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2012"",""2012"",""EUR"",""Euro"",""6"",""Millions"",,,7171.555,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2013"",""2013"",""EUR"",""Euro"",""6"",""Millions"",,,7285.064,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2014"",""2014"",""EUR"",""Euro"",""6"",""Millions"",,,7328.95,,"
"LVA,""Latvia"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2015"",""2015"",""EUR"",""Euro"",""6"",""Millions"",,,7235.162,,"
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1995"",""1995"",""EUR"",""Euro"",""6"",""Millions"",,,251.486,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1996"",""1996"",""EUR"",""Euro"",""6"",""Millions"",,,-89.272,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1997"",""1997"",""EUR"",""Euro"",""6"",""Millions"",,,-369.328,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1998"",""1998"",""EUR"",""Euro"",""6"",""Millions"",,,-390.018,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1999"",""1999"",""EUR"",""Euro"",""6"",""Millions"",,,-140.487,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2000"",""2000"",""EUR"",""Euro"",""6"",""Millions"",,,-5.875,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2001"",""2001"",""EUR"",""Euro"",""6"",""Millions"",,,-221.899,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2002"",""2002"",""EUR"",""Euro"",""6"",""Millions"",,,-240.347,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2003"",""2003"",""EUR"",""Euro"",""6"",""Millions"",,,-473.524,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2004"",""2004"",""EUR"",""Euro"",""6"",""Millions"",,,-822.962,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2005"",""2005"",""EUR"",""Euro"",""6"",""Millions"",,,-916.141,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2006"",""2006"",""EUR"",""Euro"",""6"",""Millions"",,,-2146.296,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2007"",""2007"",""EUR"",""Euro"",""6"",""Millions"",,,-2521.57,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2008"",""2008"",""EUR"",""Euro"",""6"",""Millions"",,,-2034.206,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2009"",""2009"",""EUR"",""Euro"",""6"",""Millions"",,,2407.257,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2010"",""2010"",""EUR"",""Euro"",""6"",""Millions"",,,2189.656,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2011"",""2011"",""EUR"",""Euro"",""6"",""Millions"",,,1646.189,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2012"",""2012"",""EUR"",""Euro"",""6"",""Millions"",,,1334.24,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2013"",""2013"",""EUR"",""Euro"",""6"",""Millions"",,,1457.432,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2014"",""2014"",""EUR"",""Euro"",""6"",""Millions"",,,1913.244,,";
"LVA,""Latvia"",""SB9"",""Net lending - net borrowing"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2015"",""2015"",""EUR"",""Euro"",""6"",""Millions"",,,1704.75,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1999"",""1999"",""EUR"",""Euro"",""6"",""Millions"",,,808434.8921,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2000"",""2000"",""EUR"",""Euro"",""6"",""Millions"",,,878953.2737,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2001"",""2001"",""EUR"",""Euro"",""6"",""Millions"",,,927883.465,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2002"",""2002"",""EUR"",""Euro"",""6"",""Millions"",,,973252.0063,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2003"",""2003"",""EUR"",""Euro"",""6"",""Millions"",,,985168.7835,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2004"",""2004"",""EUR"",""Euro"",""6"",""Millions"",,,1025483.3066,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2005"",""2005"",""EUR"",""Euro"",""6"",""Millions"",,,1072649.7215,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2006"",""2006"",""EUR"",""Euro"",""6"",""Millions"",,,1130859.3966,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2007"",""2007"",""EUR"",""Euro"",""6"",""Millions"",,,1191682.1989,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2008"",""2008"",""EUR"",""Euro"",""6"",""Millions"",,,1233650.2805,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2009"",""2009"",""EUR"",""Euro"",""6"",""Millions"",,,1234604.1255,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2010"",""2010"",""EUR"",""Euro"",""6"",""Millions"",,,1271739.3335,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2011"",""2011"",""EUR"",""Euro"",""6"",""Millions"",,,1312482.3652,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2012"",""2012"",""EUR"",""Euro"",""6"",""Millions"",,,1359165.4149,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2013"",""2013"",""EUR"",""Euro"",""6"",""Millions"",,,1372835.1219,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2014"",""2014"",""EUR"",""Euro"",""6"",""Millions"",,,1404444.9279,,";
"EU28,""European Union (28 countries)"",""SK1R"",""Consumption of fixed capital"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2015"",""2015"",""EUR"",""Euro"",""6"",""Millions"",,,1467115.7032,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1999"",""1999"",""EUR"",""Euro"",""6"",""Millions"",,,1191241.283,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2000"",""2000"",""EUR"",""Euro"",""6"",""Millions"",,,1340210.6892,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2001"",""2001"",""EUR"",""Euro"",""6"",""Millions"",,,1342967.4995,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2002"",""2002"",""EUR"",""Euro"",""6"",""Millions"",,,1307095.6982,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2003"",""2003"",""EUR"",""Euro"",""6"",""Millions"",,,1280302.985,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2004"",""2004"",""EUR"",""Euro"",""6"",""Millions"",,,1346109.0508,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2005"",""2005"",""EUR"",""Euro"",""6"",""Millions"",,,1443146.256,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2006"",""2006"",""EUR"",""Euro"",""6"",""Millions"",,,1604867.9729,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2007"",""2007"",""EUR"",""Euro"",""6"",""Millions"",,,1756666.1725,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2008"",""2008"",""EUR"",""Euro"",""6"",""Millions"",,,1747197.2872,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2009"",""2009"",""EUR"",""Euro"",""6"",""Millions"",,,1307044.4738,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2010"",""2010"",""EUR"",""Euro"",""6"",""Millions"",,,1477228.927,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2011"",""2011"",""EUR"",""Euro"",""6"",""Millions"",,,1630348.0951,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2012"",""2012"",""EUR"",""Euro"",""6"",""Millions"",,,1565150.1621,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2013"",""2013"",""EUR"",""Euro"",""6"",""Millions"",,,1572841.221,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2014"",""2014"",""EUR"",""Euro"",""6"",""Millions"",,,1690405.2013,,";
"EU28,""European Union (28 countries)"",""SP5P"",""Gross capital formation"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2015"",""2015"",""EUR"",""Euro"",""6"",""Millions"",,,1776627.9676,,";
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""1999"",""1999"",""EUR"",""Euro"",""6"",""Millions"",,,1938217.1228,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2000"",""2000"",""EUR"",""Euro"",""6"",""Millions"",,,2081867.7277,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2001"",""2001"",""EUR"",""Euro"",""6"",""Millions"",,,2182359.4467,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2002"",""2002"",""EUR"",""Euro"",""6"",""Millions"",,,2275650.4831,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2003"",""2003"",""EUR"",""Euro"",""6"",""Millions"",,,2331295.9461,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2004"",""2004"",""EUR"",""Euro"",""6"",""Millions"",,,2496826.2659,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2005"",""2005"",""EUR"",""Euro"",""6"",""Millions"",,,2641821.4783,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2006"",""2006"",""EUR"",""Euro"",""6"",""Millions"",,,2824568.0553,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2007"",""2007"",""EUR"",""Euro"",""6"",""Millions"",,,3042482.8336,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2008"",""2008"",""EUR"",""Euro"",""6"",""Millions"",,,2997172.9506,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2009"",""2009"",""EUR"",""Euro"",""6"",""Millions"",,,2748835.0646,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2010"",""2010"",""EUR"",""Euro"",""6"",""Millions"",,,2917989.7372,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2011"",""2011"",""EUR"",""Euro"",""6"",""Millions"",,,3000991.0513,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2012"",""2012"",""EUR"",""Euro"",""6"",""Millions"",,,2987576.4864,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2013"",""2013"",""EUR"",""Euro"",""6"",""Millions"",,,3022400.5445,,"
"EU28,""European Union (28 countries)"",""SB2G_B3G"",""Operating surplus and mixed income";" gross"",""SS11_S12"",""Corporations"",""C"",""Current prices"",""2014"",""2014"",""EUR"",""Euro"",""6"",""Millions"",,,3165668.4617,,"
