"LOCATION","Country","TRANSACT","Transaction","SECTOR","Sector","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1999","1999","CHF","Swiss Franc","6","Millions",,,71607.3846,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2000","2000","CHF","Swiss Franc","6","Millions",,,81026.2312,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2001","2001","CHF","Swiss Franc","6","Millions",,,79915.3591,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2002","2002","CHF","Swiss Franc","6","Millions",,,75522.3258,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2003","2003","CHF","Swiss Franc","6","Millions",,,73297.917,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2004","2004","CHF","Swiss Franc","6","Millions",,,75750.3629,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2005","2005","CHF","Swiss Franc","6","Millions",,,79993.4262,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2006","2006","CHF","Swiss Franc","6","Millions",,,89445.9983,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2007","2007","CHF","Swiss Franc","6","Millions",,,98053.1356,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2008","2008","CHF","Swiss Franc","6","Millions",,,101058.6579,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2009","2009","CHF","Swiss Franc","6","Millions",,,88645.2881,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2010","2010","CHF","Swiss Franc","6","Millions",,,94782.6636,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2011","2011","CHF","Swiss Franc","6","Millions",,,104150.5676,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2012","2012","CHF","Swiss Franc","6","Millions",,,104004.8536,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2013","2013","CHF","Swiss Franc","6","Millions",,,113188.7299,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2014","2014","CHF","Swiss Franc","6","Millions",,,110669.9144,,
"CHE","Switzerland","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2015","2015","CHF","Swiss Franc","6","Millions",,,104841.4969,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1995","1995","GBP","Pound Sterling","6","Millions",,,106452,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1996","1996","GBP","Pound Sterling","6","Millions",,,117763,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1997","1997","GBP","Pound Sterling","6","Millions",,,116264,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1998","1998","GBP","Pound Sterling","6","Millions",,,127352,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1999","1999","GBP","Pound Sterling","6","Millions",,,125187,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2000","2000","GBP","Pound Sterling","6","Millions",,,135356,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2001","2001","GBP","Pound Sterling","6","Millions",,,132062,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2002","2002","GBP","Pound Sterling","6","Millions",,,130842,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2003","2003","GBP","Pound Sterling","6","Millions",,,124372,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2004","2004","GBP","Pound Sterling","6","Millions",,,120030,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2005","2005","GBP","Pound Sterling","6","Millions",,,144999,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2006","2006","GBP","Pound Sterling","6","Millions",,,143799,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2007","2007","GBP","Pound Sterling","6","Millions",,,155010,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2008","2008","GBP","Pound Sterling","6","Millions",,,147672,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2009","2009","GBP","Pound Sterling","6","Millions",,,113399,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2010","2010","GBP","Pound Sterling","6","Millions",,,136951,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2011","2011","GBP","Pound Sterling","6","Millions",,,142242,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2012","2012","GBP","Pound Sterling","6","Millions",,,153130,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2013","2013","GBP","Pound Sterling","6","Millions",,,165103,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2014","2014","GBP","Pound Sterling","6","Millions",,,178201,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2015","2015","GBP","Pound Sterling","6","Millions",,,184527,,
"GBR","United Kingdom","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2016","2016","GBP","Pound Sterling","6","Millions",,,198883,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1970","1970","USD","US Dollar","6","Millions",,,102165.7,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1971","1971","USD","US Dollar","6","Millions",,,108795.8,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1972","1972","USD","US Dollar","6","Millions",,,123887.2,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1973","1973","USD","US Dollar","6","Millions",,,150134,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1974","1974","USD","US Dollar","6","Millions",,,172578.5,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1975","1975","USD","US Dollar","6","Millions",,,153931.8,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1976","1976","USD","US Dollar","6","Millions",,,196105,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1977","1977","USD","US Dollar","6","Millions",,,230081.7,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1978","1978","USD","US Dollar","6","Millions",,,282162.6,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1979","1979","USD","US Dollar","6","Millions",,,323548.9,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1980","1980","USD","US Dollar","6","Millions",,,337850.4,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1981","1981","USD","US Dollar","6","Millions",,,407569.7,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1982","1982","USD","US Dollar","6","Millions",,,379206.7,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1983","1983","USD","US Dollar","6","Millions",,,403936.2,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1984","1984","USD","US Dollar","6","Millions",,,527558.9,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1985","1985","USD","US Dollar","6","Millions",,,521312,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1986","1986","USD","US Dollar","6","Millions",,,512910.6,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1987","1987","USD","US Dollar","6","Millions",,,534877.2,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1988","1988","USD","US Dollar","6","Millions",,,567004.5,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1989","1989","USD","US Dollar","6","Millions",,,615896,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1990","1990","USD","US Dollar","6","Millions",,,640548.8,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1991","1991","USD","US Dollar","6","Millions",,,618553.1,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1992","1992","USD","US Dollar","6","Millions",,,649944.3,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1993","1993","USD","US Dollar","6","Millions",,,709704.4,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1994","1994","USD","US Dollar","6","Millions",,,796798.4,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1995","1995","USD","US Dollar","6","Millions",,,867864.3,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1996","1996","USD","US Dollar","6","Millions",,,927271.9,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1997","1997","USD","US Dollar","6","Millions",,,1051068.512,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1998","1998","USD","US Dollar","6","Millions",,,1123737.893,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1999","1999","USD","US Dollar","6","Millions",,,1215472.142,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2000","2000","USD","US Dollar","6","Millions",,,1313098.141,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2001","2001","USD","US Dollar","6","Millions",,,1187079.858,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2002","2002","USD","US Dollar","6","Millions",,,1127767.693,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2003","2003","USD","US Dollar","6","Millions",,,1148644.319,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2004","2004","USD","US Dollar","6","Millions",,,1252586.388,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2005","2005","USD","US Dollar","6","Millions",,,1385615.562,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2006","2006","USD","US Dollar","6","Millions",,,1534947.343,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2007","2007","USD","US Dollar","6","Millions",,,1618714.201,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2008","2008","USD","US Dollar","6","Millions",,,1571974.028,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2009","2009","USD","US Dollar","6","Millions",,,1205255.749,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2010","2010","USD","US Dollar","6","Millions",,,1435570.215,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2011","2011","USD","US Dollar","6","Millions",,,1534808.261,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2012","2012","USD","US Dollar","6","Millions",,,1711563.69,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2013","2013","USD","US Dollar","6","Millions",,,1801011.75,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2014","2014","USD","US Dollar","6","Millions",,,1921257.532,,
"USA","United States","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2015","2015","USD","US Dollar","6","Millions",,,1994393.237,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,541.1,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,741.7,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,1152.6,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,1249.5,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,1044,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,1297.7,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,1541.1,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,1807,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,2198.4,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,2414.4,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,2464.8,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,3366.3,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,4022.8,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,3126.8,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,1435.1,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,1874,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,2738.3,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,3366.2,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,3466.4,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,3419,,
"EST","Estonia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,2919.2,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,1576.8711,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,1765.6212,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,2186.0608,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,2567.6124,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,3115.8844,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,3522.8152,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,3499.1789,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,3830.8,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,4527.5737,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,5224.5227,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,5447.4884,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,6229.7691,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,7719.0238,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,8144.6965,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,4794.4916,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,4625.9629,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,4985.443,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,3988.9021,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,4191.6177,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,4083.2009,,
"SVN","Slovenia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,4431.6298,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,25678,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,26935.8,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,29247.6,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,31017.5,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,32649,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,34546.9,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,36129.1,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,34596.8,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,36972.2,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,39209.6,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,38221.4,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,41810.2,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,45864.3,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,45387.7,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,38379.2,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,39682.6,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,46263.4,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,48107.3,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,48285.9,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,49197.6,,
"AUT","Austria","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,49723.3,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,26895.2,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,28803.4,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,30692.4,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1998","1998","EUR","Euro","6","Millions",,,33227.3,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1999","1999","EUR","Euro","6","Millions",,,34616,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2000","2000","EUR","Euro","6","Millions",,,40091,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2001","2001","EUR","Euro","6","Millions",,,39834.1,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2002","2002","EUR","Euro","6","Millions",,,36752.5,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2003","2003","EUR","Euro","6","Millions",,,38064.9,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2004","2004","EUR","Euro","6","Millions",,,44695.4,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,47871.1,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,50558.4,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,54381.4,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,59492.1,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,45332,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2010","2010","EUR","Euro","6","Millions",,,51751.5,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2011","2011","EUR","Euro","6","Millions",,,58645.5,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2012","2012","EUR","Euro","6","Millions",,,56928.3,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2013","2013","EUR","Euro","6","Millions",,,55233.2,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2014","2014","EUR","Euro","6","Millions",,,59991,,
"BEL","Belgium","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2015","2015","EUR","Euro","6","Millions",,,62095.3,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1995","1995","CZK","Czech Koruna","6","Millions",,,396205,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1996","1996","CZK","Czech Koruna","6","Millions",,,479148,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1997","1997","CZK","Czech Koruna","6","Millions",,,446637,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1998","1998","CZK","Czech Koruna","6","Millions",,,449700,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1999","1999","CZK","Czech Koruna","6","Millions",,,445281,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2000","2000","CZK","Czech Koruna","6","Millions",,,509267,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2001","2001","CZK","Czech Koruna","6","Millions",,,583130,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2002","2002","CZK","Czech Koruna","6","Millions",,,558522,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2003","2003","CZK","Czech Koruna","6","Millions",,,471909,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2004","2004","CZK","Czech Koruna","6","Millions",,,605869,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2005","2005","CZK","Czech Koruna","6","Millions",,,617891,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2006","2006","CZK","Czech Koruna","6","Millions",,,691503,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2007","2007","CZK","Czech Koruna","6","Millions",,,841665,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2008","2008","CZK","Czech Koruna","6","Millions",,,828699,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2009","2009","CZK","Czech Koruna","6","Millions",,,606882,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2010","2010","CZK","Czech Koruna","6","Millions",,,654281,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2011","2011","CZK","Czech Koruna","6","Millions",,,703637,"B","Break"
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2012","2012","CZK","Czech Koruna","6","Millions",,,704514,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2013","2013","CZK","Czech Koruna","6","Millions",,,672951,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2014","2014","CZK","Czech Koruna","6","Millions",,,720997,,
"CZE","Czech Republic","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","2015","2015","CZK","Czech Koruna","6","Millions",,,767453,,
"LVA","Latvia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1995","1995","EUR","Euro","6","Millions",,,458.259,,
"LVA","Latvia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1996","1996","EUR","Euro","6","Millions",,,684.953,,
"LVA","Latvia","SP5P","Gross capital formation","SS11_S12","Corporations","C","Current prices","1997","1997","EUR","Euro","6","Millions",,,948.727,,
